instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
35531522,138795,SAIL26JAN160PE,SAIL,0.0,2026-01-27,160.0,0.01,4700,PE,NFO-OPT,NFO
35523586,138764,SAIL26JAN156CE,SAIL,0.0,2026-01-27,156.0,0.01,4700,CE,NFO-OPT,NFO
35523842,138765,SAIL26JAN156PE,SAIL,0.0,2026-01-27,156.0,0.01,4700,PE,NFO-OPT,NFO
35522562,138760,SAIL26JAN154CE,SAIL,0.0,2026-01-27,154.0,0.01,4700,CE,NFO-OPT,NFO
35486722,138620,SAIL26JAN122CE,SAIL,0.0,2026-01-27,122.0,0.01,4700,CE,NFO-OPT,NFO
35486978,138621,SAIL26JAN122PE,SAIL,0.0,2026-01-27,122.0,0.01,4700,PE,NFO-OPT,NFO
35486210,138618,SAIL26JAN120CE,SAIL,0.0,2026-01-27,120.0,0.01,4700,CE,NFO-OPT,NFO
35486466,138619,SAIL26JAN120PE,SAIL,0.0,2026-01-27,120.0,0.01,4700,PE,NFO-OPT,NFO
35485186,138614,SAIL26JAN116CE,SAIL,0.0,2026-01-27,116.0,0.01,4700,CE,NFO-OPT,NFO
35485442,138615,SAIL26JAN116PE,SAIL,0.0,2026-01-27,116.0,0.01,4700,PE,NFO-OPT,NFO
29869314,116677,SAMMAANCAP25NOV160CE,SAMMAANCAP,0.0,2025-11-25,160.0,0.01,4300,CE,NFO-OPT,NFO
29869570,116678,SAMMAANCAP25NOV160PE,SAMMAANCAP,0.0,2025-11-25,160.0,0.01,4300,PE,NFO-OPT,NFO
37076482,144830,SAMMAANCAP25NOV162.5CE,SAMMAANCAP,0.0,2025-11-25,162.5,0.01,4300,CE,NFO-OPT,NFO
37076738,144831,SAMMAANCAP25NOV162.5PE,SAMMAANCAP,0.0,2025-11-25,162.5,0.01,4300,PE,NFO-OPT,NFO
37075970,144828,SAMMAANCAP25NOV157.5CE,SAMMAANCAP,0.0,2025-11-25,157.5,0.01,4300,CE,NFO-OPT,NFO
37076226,144829,SAMMAANCAP25NOV157.5PE,SAMMAANCAP,0.0,2025-11-25,157.5,0.01,4300,PE,NFO-OPT,NFO
29869826,116679,SAMMAANCAP25NOV165CE,SAMMAANCAP,0.0,2025-11-25,165.0,0.01,4300,CE,NFO-OPT,NFO
29870082,116680,SAMMAANCAP25NOV165PE,SAMMAANCAP,0.0,2025-11-25,165.0,0.01,4300,PE,NFO-OPT,NFO
29868802,116675,SAMMAANCAP25NOV155CE,SAMMAANCAP,0.0,2025-11-25,155.0,0.01,4300,CE,NFO-OPT,NFO
29869058,116676,SAMMAANCAP25NOV155PE,SAMMAANCAP,0.0,2025-11-25,155.0,0.01,4300,PE,NFO-OPT,NFO
37076994,144832,SAMMAANCAP25NOV167.5CE,SAMMAANCAP,0.0,2025-11-25,167.5,0.01,4300,CE,NFO-OPT,NFO
37077250,144833,SAMMAANCAP25NOV167.5PE,SAMMAANCAP,0.0,2025-11-25,167.5,0.01,4300,PE,NFO-OPT,NFO
37075458,144826,SAMMAANCAP25NOV152.5CE,SAMMAANCAP,0.0,2025-11-25,152.5,0.01,4300,CE,NFO-OPT,NFO
37075714,144827,SAMMAANCAP25NOV152.5PE,SAMMAANCAP,0.0,2025-11-25,152.5,0.01,4300,PE,NFO-OPT,NFO
29870850,116683,SAMMAANCAP25NOV170CE,SAMMAANCAP,0.0,2025-11-25,170.0,0.01,4300,CE,NFO-OPT,NFO
29871106,116684,SAMMAANCAP25NOV170PE,SAMMAANCAP,0.0,2025-11-25,170.0,0.01,4300,PE,NFO-OPT,NFO
29863682,116655,SAMMAANCAP25NOV150CE,SAMMAANCAP,0.0,2025-11-25,150.0,0.01,4300,CE,NFO-OPT,NFO
29868546,116674,SAMMAANCAP25NOV150PE,SAMMAANCAP,0.0,2025-11-25,150.0,0.01,4300,PE,NFO-OPT,NFO
37077506,144834,SAMMAANCAP25NOV172.5CE,SAMMAANCAP,0.0,2025-11-25,172.5,0.01,4300,CE,NFO-OPT,NFO
37077762,144835,SAMMAANCAP25NOV172.5PE,SAMMAANCAP,0.0,2025-11-25,172.5,0.01,4300,PE,NFO-OPT,NFO
37074946,144824,SAMMAANCAP25NOV147.5CE,SAMMAANCAP,0.0,2025-11-25,147.5,0.01,4300,CE,NFO-OPT,NFO
37075202,144825,SAMMAANCAP25NOV147.5PE,SAMMAANCAP,0.0,2025-11-25,147.5,0.01,4300,PE,NFO-OPT,NFO
10074370,39353,SAMMAANCAP25NOV175CE,SAMMAANCAP,0.0,2025-11-25,175.0,0.01,4300,CE,NFO-OPT,NFO
10074626,39354,SAMMAANCAP25NOV175PE,SAMMAANCAP,0.0,2025-11-25,175.0,0.01,4300,PE,NFO-OPT,NFO
29863170,116653,SAMMAANCAP25NOV145CE,SAMMAANCAP,0.0,2025-11-25,145.0,0.01,4300,CE,NFO-OPT,NFO
29863426,116654,SAMMAANCAP25NOV145PE,SAMMAANCAP,0.0,2025-11-25,145.0,0.01,4300,PE,NFO-OPT,NFO
37078018,144836,SAMMAANCAP25NOV177.5CE,SAMMAANCAP,0.0,2025-11-25,177.5,0.01,4300,CE,NFO-OPT,NFO
37078274,144837,SAMMAANCAP25NOV177.5PE,SAMMAANCAP,0.0,2025-11-25,177.5,0.01,4300,PE,NFO-OPT,NFO
12221442,47740,SAMMAANCAP25NOV142.5CE,SAMMAANCAP,0.0,2025-11-25,142.5,0.01,4300,CE,NFO-OPT,NFO
12221698,47741,SAMMAANCAP25NOV142.5PE,SAMMAANCAP,0.0,2025-11-25,142.5,0.01,4300,PE,NFO-OPT,NFO
29871618,116686,SAMMAANCAP25NOV180PE,SAMMAANCAP,0.0,2025-11-25,180.0,0.01,4300,PE,NFO-OPT,NFO
12665858,49476,SAMMAANCAP25NOV210CE,SAMMAANCAP,0.0,2025-11-25,210.0,0.01,4300,CE,NFO-OPT,NFO
12666114,49477,SAMMAANCAP25NOV210PE,SAMMAANCAP,0.0,2025-11-25,210.0,0.01,4300,PE,NFO-OPT,NFO
9368578,36596,SAMMAANCAP25NOV207.5CE,SAMMAANCAP,0.0,2025-11-25,207.5,0.01,4300,CE,NFO-OPT,NFO
37080578,144846,SAMMAANCAP25NOV205CE,SAMMAANCAP,0.0,2025-11-25,205.0,0.01,4300,CE,NFO-OPT,NFO
37080834,144847,SAMMAANCAP25NOV205PE,SAMMAANCAP,0.0,2025-11-25,205.0,0.01,4300,PE,NFO-OPT,NFO
9368066,36594,SAMMAANCAP25NOV202.5CE,SAMMAANCAP,0.0,2025-11-25,202.5,0.01,4300,CE,NFO-OPT,NFO
9368322,36595,SAMMAANCAP25NOV202.5PE,SAMMAANCAP,0.0,2025-11-25,202.5,0.01,4300,PE,NFO-OPT,NFO
10076930,39363,SAMMAANCAP25NOV200CE,SAMMAANCAP,0.0,2025-11-25,200.0,0.01,4300,CE,NFO-OPT,NFO
10077186,39364,SAMMAANCAP25NOV200PE,SAMMAANCAP,0.0,2025-11-25,200.0,0.01,4300,PE,NFO-OPT,NFO
37080066,144844,SAMMAANCAP25NOV197.5CE,SAMMAANCAP,0.0,2025-11-25,197.5,0.01,4300,CE,NFO-OPT,NFO
37080322,144845,SAMMAANCAP25NOV197.5PE,SAMMAANCAP,0.0,2025-11-25,197.5,0.01,4300,PE,NFO-OPT,NFO
12662530,49463,SAMMAANCAP25NOV195CE,SAMMAANCAP,0.0,2025-11-25,195.0,0.01,4300,CE,NFO-OPT,NFO
12662786,49464,SAMMAANCAP25NOV195PE,SAMMAANCAP,0.0,2025-11-25,195.0,0.01,4300,PE,NFO-OPT,NFO
37079554,144842,SAMMAANCAP25NOV192.5CE,SAMMAANCAP,0.0,2025-11-25,192.5,0.01,4300,CE,NFO-OPT,NFO
37079810,144843,SAMMAANCAP25NOV192.5PE,SAMMAANCAP,0.0,2025-11-25,192.5,0.01,4300,PE,NFO-OPT,NFO
9621250,37583,SAMMAANCAP25NOV190CE,SAMMAANCAP,0.0,2025-11-25,190.0,0.01,4300,CE,NFO-OPT,NFO
9621506,37584,SAMMAANCAP25NOV190PE,SAMMAANCAP,0.0,2025-11-25,190.0,0.01,4300,PE,NFO-OPT,NFO
37079042,144840,SAMMAANCAP25NOV187.5CE,SAMMAANCAP,0.0,2025-11-25,187.5,0.01,4300,CE,NFO-OPT,NFO
37079298,144841,SAMMAANCAP25NOV187.5PE,SAMMAANCAP,0.0,2025-11-25,187.5,0.01,4300,PE,NFO-OPT,NFO
10074882,39355,SAMMAANCAP25NOV185CE,SAMMAANCAP,0.0,2025-11-25,185.0,0.01,4300,CE,NFO-OPT,NFO
10076674,39362,SAMMAANCAP25NOV185PE,SAMMAANCAP,0.0,2025-11-25,185.0,0.01,4300,PE,NFO-OPT,NFO
37078530,144838,SAMMAANCAP25NOV182.5CE,SAMMAANCAP,0.0,2025-11-25,182.5,0.01,4300,CE,NFO-OPT,NFO
37078786,144839,SAMMAANCAP25NOV182.5PE,SAMMAANCAP,0.0,2025-11-25,182.5,0.01,4300,PE,NFO-OPT,NFO
29871362,116685,SAMMAANCAP25NOV180CE,SAMMAANCAP,0.0,2025-11-25,180.0,0.01,4300,CE,NFO-OPT,NFO
29862658,116651,SAMMAANCAP25NOV140CE,SAMMAANCAP,0.0,2025-11-25,140.0,0.01,4300,CE,NFO-OPT,NFO
29862914,116652,SAMMAANCAP25NOV140PE,SAMMAANCAP,0.0,2025-11-25,140.0,0.01,4300,PE,NFO-OPT,NFO
14136322,55220,SAMMAANCAP25NOV137.5CE,SAMMAANCAP,0.0,2025-11-25,137.5,0.01,4300,CE,NFO-OPT,NFO
14136578,55221,SAMMAANCAP25NOV137.5PE,SAMMAANCAP,0.0,2025-11-25,137.5,0.01,4300,PE,NFO-OPT,NFO
29862146,116649,SAMMAANCAP25NOV135CE,SAMMAANCAP,0.0,2025-11-25,135.0,0.01,4300,CE,NFO-OPT,NFO
29862402,116650,SAMMAANCAP25NOV135PE,SAMMAANCAP,0.0,2025-11-25,135.0,0.01,4300,PE,NFO-OPT,NFO
11311362,44185,SAMMAANCAP25NOV132.5CE,SAMMAANCAP,0.0,2025-11-25,132.5,0.01,4300,CE,NFO-OPT,NFO
11311618,44186,SAMMAANCAP25NOV132.5PE,SAMMAANCAP,0.0,2025-11-25,132.5,0.01,4300,PE,NFO-OPT,NFO
29861634,116647,SAMMAANCAP25NOV130CE,SAMMAANCAP,0.0,2025-11-25,130.0,0.01,4300,CE,NFO-OPT,NFO
29861890,116648,SAMMAANCAP25NOV130PE,SAMMAANCAP,0.0,2025-11-25,130.0,0.01,4300,PE,NFO-OPT,NFO
37087746,144874,SAMMAANCAP25DEC160CE,SAMMAANCAP,0.0,2025-12-30,160.0,0.01,4300,CE,NFO-OPT,NFO
37088002,144875,SAMMAANCAP25DEC160PE,SAMMAANCAP,0.0,2025-12-30,160.0,0.01,4300,PE,NFO-OPT,NFO
35567106,138934,SAMMAANCAP25DEC162.5CE,SAMMAANCAP,0.0,2025-12-30,162.5,0.01,4300,CE,NFO-OPT,NFO
35567362,138935,SAMMAANCAP25DEC162.5PE,SAMMAANCAP,0.0,2025-12-30,162.5,0.01,4300,PE,NFO-OPT,NFO
35566594,138932,SAMMAANCAP25DEC157.5CE,SAMMAANCAP,0.0,2025-12-30,157.5,0.01,4300,CE,NFO-OPT,NFO
35566850,138933,SAMMAANCAP25DEC157.5PE,SAMMAANCAP,0.0,2025-12-30,157.5,0.01,4300,PE,NFO-OPT,NFO
37088258,144876,SAMMAANCAP25DEC165CE,SAMMAANCAP,0.0,2025-12-30,165.0,0.01,4300,CE,NFO-OPT,NFO
37088514,144877,SAMMAANCAP25DEC165PE,SAMMAANCAP,0.0,2025-12-30,165.0,0.01,4300,PE,NFO-OPT,NFO
37087234,144872,SAMMAANCAP25DEC155CE,SAMMAANCAP,0.0,2025-12-30,155.0,0.01,4300,CE,NFO-OPT,NFO
37087490,144873,SAMMAANCAP25DEC155PE,SAMMAANCAP,0.0,2025-12-30,155.0,0.01,4300,PE,NFO-OPT,NFO
35569666,138944,SAMMAANCAP25DEC167.5CE,SAMMAANCAP,0.0,2025-12-30,167.5,0.01,4300,CE,NFO-OPT,NFO
35569922,138945,SAMMAANCAP25DEC167.5PE,SAMMAANCAP,0.0,2025-12-30,167.5,0.01,4300,PE,NFO-OPT,NFO
35559426,138904,SAMMAANCAP25DEC152.5CE,SAMMAANCAP,0.0,2025-12-30,152.5,0.01,4300,CE,NFO-OPT,NFO
35566338,138931,SAMMAANCAP25DEC152.5PE,SAMMAANCAP,0.0,2025-12-30,152.5,0.01,4300,PE,NFO-OPT,NFO
37088770,144878,SAMMAANCAP25DEC170CE,SAMMAANCAP,0.0,2025-12-30,170.0,0.01,4300,CE,NFO-OPT,NFO
37089026,144879,SAMMAANCAP25DEC170PE,SAMMAANCAP,0.0,2025-12-30,170.0,0.01,4300,PE,NFO-OPT,NFO
37086722,144870,SAMMAANCAP25DEC150CE,SAMMAANCAP,0.0,2025-12-30,150.0,0.01,4300,CE,NFO-OPT,NFO
37086978,144871,SAMMAANCAP25DEC150PE,SAMMAANCAP,0.0,2025-12-30,150.0,0.01,4300,PE,NFO-OPT,NFO
35570178,138946,SAMMAANCAP25DEC172.5CE,SAMMAANCAP,0.0,2025-12-30,172.5,0.01,4300,CE,NFO-OPT,NFO
35570434,138947,SAMMAANCAP25DEC172.5PE,SAMMAANCAP,0.0,2025-12-30,172.5,0.01,4300,PE,NFO-OPT,NFO
9442306,36884,SAMMAANCAP25DEC147.5CE,SAMMAANCAP,0.0,2025-12-30,147.5,0.01,4300,CE,NFO-OPT,NFO
9442562,36885,SAMMAANCAP25DEC147.5PE,SAMMAANCAP,0.0,2025-12-30,147.5,0.01,4300,PE,NFO-OPT,NFO
37089282,144880,SAMMAANCAP25DEC175CE,SAMMAANCAP,0.0,2025-12-30,175.0,0.01,4300,CE,NFO-OPT,NFO
37089538,144881,SAMMAANCAP25DEC175PE,SAMMAANCAP,0.0,2025-12-30,175.0,0.01,4300,PE,NFO-OPT,NFO
37086210,144868,SAMMAANCAP25DEC145CE,SAMMAANCAP,0.0,2025-12-30,145.0,0.01,4300,CE,NFO-OPT,NFO
37086466,144869,SAMMAANCAP25DEC145PE,SAMMAANCAP,0.0,2025-12-30,145.0,0.01,4300,PE,NFO-OPT,NFO
35570690,138948,SAMMAANCAP25DEC177.5CE,SAMMAANCAP,0.0,2025-12-30,177.5,0.01,4300,CE,NFO-OPT,NFO
35570946,138949,SAMMAANCAP25DEC177.5PE,SAMMAANCAP,0.0,2025-12-30,177.5,0.01,4300,PE,NFO-OPT,NFO
12223234,47747,SAMMAANCAP25DEC142.5CE,SAMMAANCAP,0.0,2025-12-30,142.5,0.01,4300,CE,NFO-OPT,NFO
12223490,47748,SAMMAANCAP25DEC142.5PE,SAMMAANCAP,0.0,2025-12-30,142.5,0.01,4300,PE,NFO-OPT,NFO
37090050,144883,SAMMAANCAP25DEC180PE,SAMMAANCAP,0.0,2025-12-30,180.0,0.01,4300,PE,NFO-OPT,NFO
37092866,144894,SAMMAANCAP25DEC210CE,SAMMAANCAP,0.0,2025-12-30,210.0,0.01,4300,CE,NFO-OPT,NFO
37093122,144895,SAMMAANCAP25DEC210PE,SAMMAANCAP,0.0,2025-12-30,210.0,0.01,4300,PE,NFO-OPT,NFO
37092354,144892,SAMMAANCAP25DEC205CE,SAMMAANCAP,0.0,2025-12-30,205.0,0.01,4300,CE,NFO-OPT,NFO
37092610,144893,SAMMAANCAP25DEC205PE,SAMMAANCAP,0.0,2025-12-30,205.0,0.01,4300,PE,NFO-OPT,NFO
35573250,138958,SAMMAANCAP25DEC202.5CE,SAMMAANCAP,0.0,2025-12-30,202.5,0.01,4300,CE,NFO-OPT,NFO
35578882,138980,SAMMAANCAP25DEC202.5PE,SAMMAANCAP,0.0,2025-12-30,202.5,0.01,4300,PE,NFO-OPT,NFO
37091842,144890,SAMMAANCAP25DEC200CE,SAMMAANCAP,0.0,2025-12-30,200.0,0.01,4300,CE,NFO-OPT,NFO
37092098,144891,SAMMAANCAP25DEC200PE,SAMMAANCAP,0.0,2025-12-30,200.0,0.01,4300,PE,NFO-OPT,NFO
35572738,138956,SAMMAANCAP25DEC197.5CE,SAMMAANCAP,0.0,2025-12-30,197.5,0.01,4300,CE,NFO-OPT,NFO
35572994,138957,SAMMAANCAP25DEC197.5PE,SAMMAANCAP,0.0,2025-12-30,197.5,0.01,4300,PE,NFO-OPT,NFO
37091330,144888,SAMMAANCAP25DEC195CE,SAMMAANCAP,0.0,2025-12-30,195.0,0.01,4300,CE,NFO-OPT,NFO
37091586,144889,SAMMAANCAP25DEC195PE,SAMMAANCAP,0.0,2025-12-30,195.0,0.01,4300,PE,NFO-OPT,NFO
35572226,138954,SAMMAANCAP25DEC192.5CE,SAMMAANCAP,0.0,2025-12-30,192.5,0.01,4300,CE,NFO-OPT,NFO
35572482,138955,SAMMAANCAP25DEC192.5PE,SAMMAANCAP,0.0,2025-12-30,192.5,0.01,4300,PE,NFO-OPT,NFO
37090818,144886,SAMMAANCAP25DEC190CE,SAMMAANCAP,0.0,2025-12-30,190.0,0.01,4300,CE,NFO-OPT,NFO
37091074,144887,SAMMAANCAP25DEC190PE,SAMMAANCAP,0.0,2025-12-30,190.0,0.01,4300,PE,NFO-OPT,NFO
35571714,138952,SAMMAANCAP25DEC187.5CE,SAMMAANCAP,0.0,2025-12-30,187.5,0.01,4300,CE,NFO-OPT,NFO
35571970,138953,SAMMAANCAP25DEC187.5PE,SAMMAANCAP,0.0,2025-12-30,187.5,0.01,4300,PE,NFO-OPT,NFO
37090306,144884,SAMMAANCAP25DEC185CE,SAMMAANCAP,0.0,2025-12-30,185.0,0.01,4300,CE,NFO-OPT,NFO
37090562,144885,SAMMAANCAP25DEC185PE,SAMMAANCAP,0.0,2025-12-30,185.0,0.01,4300,PE,NFO-OPT,NFO
35571202,138950,SAMMAANCAP25DEC182.5CE,SAMMAANCAP,0.0,2025-12-30,182.5,0.01,4300,CE,NFO-OPT,NFO
35571458,138951,SAMMAANCAP25DEC182.5PE,SAMMAANCAP,0.0,2025-12-30,182.5,0.01,4300,PE,NFO-OPT,NFO
37089794,144882,SAMMAANCAP25DEC180CE,SAMMAANCAP,0.0,2025-12-30,180.0,0.01,4300,CE,NFO-OPT,NFO
37085698,144866,SAMMAANCAP25DEC140CE,SAMMAANCAP,0.0,2025-12-30,140.0,0.01,4300,CE,NFO-OPT,NFO
37085954,144867,SAMMAANCAP25DEC140PE,SAMMAANCAP,0.0,2025-12-30,140.0,0.01,4300,PE,NFO-OPT,NFO
14136834,55222,SAMMAANCAP25DEC137.5CE,SAMMAANCAP,0.0,2025-12-30,137.5,0.01,4300,CE,NFO-OPT,NFO
14137090,55223,SAMMAANCAP25DEC137.5PE,SAMMAANCAP,0.0,2025-12-30,137.5,0.01,4300,PE,NFO-OPT,NFO
37085186,144864,SAMMAANCAP25DEC135CE,SAMMAANCAP,0.0,2025-12-30,135.0,0.01,4300,CE,NFO-OPT,NFO
37085442,144865,SAMMAANCAP25DEC135PE,SAMMAANCAP,0.0,2025-12-30,135.0,0.01,4300,PE,NFO-OPT,NFO
11316482,44205,SAMMAANCAP25DEC132.5CE,SAMMAANCAP,0.0,2025-12-30,132.5,0.01,4300,CE,NFO-OPT,NFO
11316738,44206,SAMMAANCAP25DEC132.5PE,SAMMAANCAP,0.0,2025-12-30,132.5,0.01,4300,PE,NFO-OPT,NFO
37084674,144862,SAMMAANCAP25DEC130CE,SAMMAANCAP,0.0,2025-12-30,130.0,0.01,4300,CE,NFO-OPT,NFO
37084930,144863,SAMMAANCAP25DEC130PE,SAMMAANCAP,0.0,2025-12-30,130.0,0.01,4300,PE,NFO-OPT,NFO
35609602,139100,SAMMAANCAP26JAN165CE,SAMMAANCAP,0.0,2026-01-27,165.0,0.01,4300,CE,NFO-OPT,NFO
35610370,139103,SAMMAANCAP26JAN165PE,SAMMAANCAP,0.0,2026-01-27,165.0,0.01,4300,PE,NFO-OPT,NFO
35610626,139104,SAMMAANCAP26JAN170CE,SAMMAANCAP,0.0,2026-01-27,170.0,0.01,4300,CE,NFO-OPT,NFO
35626242,139165,SAMMAANCAP26JAN170PE,SAMMAANCAP,0.0,2026-01-27,170.0,0.01,4300,PE,NFO-OPT,NFO
35591170,139028,SAMMAANCAP26JAN160CE,SAMMAANCAP,0.0,2026-01-27,160.0,0.01,4300,CE,NFO-OPT,NFO
35609346,139099,SAMMAANCAP26JAN160PE,SAMMAANCAP,0.0,2026-01-27,160.0,0.01,4300,PE,NFO-OPT,NFO
35626498,139166,SAMMAANCAP26JAN175CE,SAMMAANCAP,0.0,2026-01-27,175.0,0.01,4300,CE,NFO-OPT,NFO
35628290,139173,SAMMAANCAP26JAN175PE,SAMMAANCAP,0.0,2026-01-27,175.0,0.01,4300,PE,NFO-OPT,NFO
35589122,139020,SAMMAANCAP26JAN155CE,SAMMAANCAP,0.0,2026-01-27,155.0,0.01,4300,CE,NFO-OPT,NFO
35590914,139027,SAMMAANCAP26JAN155PE,SAMMAANCAP,0.0,2026-01-27,155.0,0.01,4300,PE,NFO-OPT,NFO
35628546,139174,SAMMAANCAP26JAN180CE,SAMMAANCAP,0.0,2026-01-27,180.0,0.01,4300,CE,NFO-OPT,NFO
35652866,139269,SAMMAANCAP26JAN180PE,SAMMAANCAP,0.0,2026-01-27,180.0,0.01,4300,PE,NFO-OPT,NFO
35588610,139018,SAMMAANCAP26JAN150CE,SAMMAANCAP,0.0,2026-01-27,150.0,0.01,4300,CE,NFO-OPT,NFO
35588866,139019,SAMMAANCAP26JAN150PE,SAMMAANCAP,0.0,2026-01-27,150.0,0.01,4300,PE,NFO-OPT,NFO
35653122,139270,SAMMAANCAP26JAN185CE,SAMMAANCAP,0.0,2026-01-27,185.0,0.01,4300,CE,NFO-OPT,NFO
35669762,139335,SAMMAANCAP26JAN185PE,SAMMAANCAP,0.0,2026-01-27,185.0,0.01,4300,PE,NFO-OPT,NFO
35588098,139016,SAMMAANCAP26JAN145CE,SAMMAANCAP,0.0,2026-01-27,145.0,0.01,4300,CE,NFO-OPT,NFO
35588354,139017,SAMMAANCAP26JAN145PE,SAMMAANCAP,0.0,2026-01-27,145.0,0.01,4300,PE,NFO-OPT,NFO
35670018,139336,SAMMAANCAP26JAN190CE,SAMMAANCAP,0.0,2026-01-27,190.0,0.01,4300,CE,NFO-OPT,NFO
35672322,139345,SAMMAANCAP26JAN190PE,SAMMAANCAP,0.0,2026-01-27,190.0,0.01,4300,PE,NFO-OPT,NFO
35587586,139014,SAMMAANCAP26JAN140CE,SAMMAANCAP,0.0,2026-01-27,140.0,0.01,4300,CE,NFO-OPT,NFO
35587842,139015,SAMMAANCAP26JAN140PE,SAMMAANCAP,0.0,2026-01-27,140.0,0.01,4300,PE,NFO-OPT,NFO
35672578,139346,SAMMAANCAP26JAN195CE,SAMMAANCAP,0.0,2026-01-27,195.0,0.01,4300,CE,NFO-OPT,NFO
35686658,139401,SAMMAANCAP26JAN195PE,SAMMAANCAP,0.0,2026-01-27,195.0,0.01,4300,PE,NFO-OPT,NFO
12223746,47749,SAMMAANCAP26JAN135CE,SAMMAANCAP,0.0,2026-01-27,135.0,0.01,4300,CE,NFO-OPT,NFO
12224002,47750,SAMMAANCAP26JAN135PE,SAMMAANCAP,0.0,2026-01-27,135.0,0.01,4300,PE,NFO-OPT,NFO
35686914,139402,SAMMAANCAP26JAN200CE,SAMMAANCAP,0.0,2026-01-27,200.0,0.01,4300,CE,NFO-OPT,NFO
35688706,139409,SAMMAANCAP26JAN200PE,SAMMAANCAP,0.0,2026-01-27,200.0,0.01,4300,PE,NFO-OPT,NFO
35587074,139012,SAMMAANCAP26JAN130CE,SAMMAANCAP,0.0,2026-01-27,130.0,0.01,4300,CE,NFO-OPT,NFO
35587330,139013,SAMMAANCAP26JAN130PE,SAMMAANCAP,0.0,2026-01-27,130.0,0.01,4300,PE,NFO-OPT,NFO
35695618,139436,SAMMAANCAP26JAN205PE,SAMMAANCAP,0.0,2026-01-27,205.0,0.01,4300,PE,NFO-OPT,NFO
35695874,139437,SAMMAANCAP26JAN210CE,SAMMAANCAP,0.0,2026-01-27,210.0,0.01,4300,CE,NFO-OPT,NFO
35696130,139438,SAMMAANCAP26JAN210PE,SAMMAANCAP,0.0,2026-01-27,210.0,0.01,4300,PE,NFO-OPT,NFO
35688962,139410,SAMMAANCAP26JAN205CE,SAMMAANCAP,0.0,2026-01-27,205.0,0.01,4300,CE,NFO-OPT,NFO
29967874,117062,SBICARD25NOV880CE,SBICARD,0.0,2025-11-25,880.0,0.05,800,CE,NFO-OPT,NFO
29968130,117063,SBICARD25NOV880PE,SBICARD,0.0,2025-11-25,880.0,0.05,800,PE,NFO-OPT,NFO
37101570,144928,SBICARD25NOV890CE,SBICARD,0.0,2025-11-25,890.0,0.05,800,CE,NFO-OPT,NFO
37101826,144929,SBICARD25NOV890PE,SBICARD,0.0,2025-11-25,890.0,0.05,800,PE,NFO-OPT,NFO
37101058,144926,SBICARD25NOV870CE,SBICARD,0.0,2025-11-25,870.0,0.05,800,CE,NFO-OPT,NFO
37101314,144927,SBICARD25NOV870PE,SBICARD,0.0,2025-11-25,870.0,0.05,800,PE,NFO-OPT,NFO
29968386,117064,SBICARD25NOV900CE,SBICARD,0.0,2025-11-25,900.0,0.05,800,CE,NFO-OPT,NFO
29968642,117065,SBICARD25NOV900PE,SBICARD,0.0,2025-11-25,900.0,0.05,800,PE,NFO-OPT,NFO
29967362,117060,SBICARD25NOV860CE,SBICARD,0.0,2025-11-25,860.0,0.05,800,CE,NFO-OPT,NFO
29967618,117061,SBICARD25NOV860PE,SBICARD,0.0,2025-11-25,860.0,0.05,800,PE,NFO-OPT,NFO
37102082,144930,SBICARD25NOV910CE,SBICARD,0.0,2025-11-25,910.0,0.05,800,CE,NFO-OPT,NFO
37102338,144931,SBICARD25NOV910PE,SBICARD,0.0,2025-11-25,910.0,0.05,800,PE,NFO-OPT,NFO
37100546,144924,SBICARD25NOV850CE,SBICARD,0.0,2025-11-25,850.0,0.05,800,CE,NFO-OPT,NFO
37100802,144925,SBICARD25NOV850PE,SBICARD,0.0,2025-11-25,850.0,0.05,800,PE,NFO-OPT,NFO
29968898,117066,SBICARD25NOV920CE,SBICARD,0.0,2025-11-25,920.0,0.05,800,CE,NFO-OPT,NFO
29969154,117067,SBICARD25NOV920PE,SBICARD,0.0,2025-11-25,920.0,0.05,800,PE,NFO-OPT,NFO
29966850,117058,SBICARD25NOV840CE,SBICARD,0.0,2025-11-25,840.0,0.05,800,CE,NFO-OPT,NFO
29967106,117059,SBICARD25NOV840PE,SBICARD,0.0,2025-11-25,840.0,0.05,800,PE,NFO-OPT,NFO
37102594,144932,SBICARD25NOV930CE,SBICARD,0.0,2025-11-25,930.0,0.05,800,CE,NFO-OPT,NFO
37102850,144933,SBICARD25NOV930PE,SBICARD,0.0,2025-11-25,930.0,0.05,800,PE,NFO-OPT,NFO
37100034,144922,SBICARD25NOV830CE,SBICARD,0.0,2025-11-25,830.0,0.05,800,CE,NFO-OPT,NFO
37100290,144923,SBICARD25NOV830PE,SBICARD,0.0,2025-11-25,830.0,0.05,800,PE,NFO-OPT,NFO
29969410,117068,SBICARD25NOV940CE,SBICARD,0.0,2025-11-25,940.0,0.05,800,CE,NFO-OPT,NFO
29969666,117069,SBICARD25NOV940PE,SBICARD,0.0,2025-11-25,940.0,0.05,800,PE,NFO-OPT,NFO
29966338,117056,SBICARD25NOV820CE,SBICARD,0.0,2025-11-25,820.0,0.05,800,CE,NFO-OPT,NFO
29966594,117057,SBICARD25NOV820PE,SBICARD,0.0,2025-11-25,820.0,0.05,800,PE,NFO-OPT,NFO
